"from","to","type"
"P01619","P01766","co"
"P01619","P01718","co"
"P01619","P01594","co"
"P06312","P01763","co"
"P06312","P01834","co"
"P06312","P01764","co"
"P06312","P04430","co"
"P06312","P04211","co"
"P06312","P01814","co"
"P06312","P01704","co"
"P06312","P01703","co"
"P06312","P02745","co"
"P06312","P0CF74","co"
"P06312","P01857","co"
"P06312","P01743","co"
"P06312","P01742","co"
"P06312","P02746","co"
"P06312","P01709","co"
"P06312","P01768","co"
"P06312","P01782","co"
"P06312","P02747","co"
"P06312","P01766","co"
"P06312","P01861","co"
"P06312","P01714","co"
"P06312","P01824","co"
"P06312","P01701","co"
"P06312","P01718","co"
"P06312","P06331","co"
"P06312","P01762","co"
"P06312","P80748","co"
"P06312","P01860","co"
"P06312","P01772","co"
"P06312","P01699","co"
"P06312","P09871","co"
"P06312","A2NJV5","co"
"P06312","P01717","co"
"P06312","P01705","co"
"P06312","P0CG04","co"
"P06312","P01611","co"
"P06312","P01721","co"
"P06312","P01706","co"
"P06312","P01602","co"
"P06312","P01601","co"
"P06312","P04433","co"
"P06312","P01597","co"
"P06312","P01780","co"
"P06312","P01859","co"
"P06312","P06315","co"
"P06312","P01594","co"
"P06312","P01817","co"
"P06312","P00736","co"
"P06312","P01614","co"
"P06312","P06310","co"
"P06312","P01619","co"
"P06312","P04432","co"
"P06312","P01624","co"
"P06312","P01593","co"
"P06312","P01615","co"
"P06312","P01700","co"
"P06312","P0C0L4","co"
"P06312","P01599","co"
"P06312","P01825","co"
"P06312","P0C0L5","co"
"P06312","P01767","co"
"P06312","P01715","co"
"P06312","P06681","co"
"P06312","A0M8Q6","co"
"P01601","P01860","co"
"P01601","P04430","co"
"P01601","P01709","co"
"P01601","P06310","co"
"P01601","P06312","co"
"P01601","P04433","co"
"P01601","P01705","co"
"P01601","P01742","co"
"P01601","P01824","co"
"P01601","P01717","co"
"P01601","P01762","co"
"P01601","P01782","co"
"P01601","A0M8Q6","co"
"P01601","P01700","co"
"P01601","P01763","co"
"P01601","P06331","co"
"P01601","P01703","co"
"P01601","P04211","co"
"P01601","P06681","co"
"P01601","P01764","co"
"P01601","P02746","co"
"P01601","P0CG04","co"
"P01601","P01614","co"
"P01601","P06315","co"
"P01601","P0CF74","co"
"P01601","P09871","co"
"P01601","P01615","co"
"P01601","P01718","co"
"P01601","P00736","co"
"P01601","P01624","co"
"P01601","P80748","co"
"P01601","P01780","co"
"P01601","P01768","co"
"P01601","P01706","co"
"P01601","P01721","co"
"P01601","P01814","co"
"P01601","P0C0L4","co"
"P01601","P01714","co"
"P01601","P02745","co"
"P01601","A2NJV5","co"
"P01601","P01602","co"
"P01601","P01834","co"
"P01601","P01599","co"
"P01601","P01859","co"
"P01601","P01766","co"
"P01601","P01699","co"
"P01601","P01701","co"
"P01601","P01597","co"
"P01601","P01772","co"
"P01601","P01767","co"
"P01601","P01743","co"
"P01601","P01715","co"
"P01601","P0C0L5","co"
"P01601","P02747","co"
"P01601","P04432","co"
"P01601","P01857","co"
"P01601","P01594","co"
"P01601","P01704","co"
"P01601","P01619","co"
"P01601","P01611","co"
"P01601","P01593","co"
"P01601","P01817","co"
"P01601","P01825","co"
"P01601","P01861","co"
"P04432","P06310","co"
"P04432","P01602","co"
"P04432","P0C0L5","co"
"P04432","P01825","co"
"P04432","P01782","co"
"P04432","P01768","co"
"P04432","P01764","co"
"P04432","P01714","co"
"P04432","P01715","co"
"P04432","P01705","co"
"P04432","P06331","co"
"P04432","P0CG04","co"
"P04432","P01721","co"
"P04432","P01594","co"
"P04432","P02746","co"
"P04432","P01615","co"
"P04432","P01709","co"
"P04432","P04430","co"
"P04432","P01857","co"
"P04432","P01619","co"
"P04432","P01699","co"
"P04432","P01624","co"
"P04432","P01601","co"
"P04432","P01861","co"
"P04432","A2NJV5","co"
"P04432","P01834","co"
"P04432","P02745","co"
"P04432","P01704","co"
"P04432","P00736","co"
"P04432","P80748","co"
"P04432","P01718","co"
"P04432","P01766","co"
"P04432","P01772","co"
"P04432","P06312","co"
"P04432","P01763","co"
"P04432","P01614","co"
"P04432","P01700","co"
"P04432","A0M8Q6","co"
"P04432","P01767","co"
"P04432","P01762","co"
"P04432","P01706","co"
"P04432","P06315","co"
"P04432","P04211","co"
"P04432","P01742","co"
"P04432","P01860","co"
"P04432","P0CF74","co"
"P04432","P01599","co"
"P04432","P01597","co"
"P04432","P0C0L4","co"
"P04432","P01593","co"
"P04432","P01814","co"
"P04432","P06681","co"
"P04432","P09871","co"
"P04432","P01780","co"
"P04432","P01611","co"
"P04432","P02747","co"
"P04432","P01703","co"
"P04432","P04433","co"
"P04432","P01701","co"
"P04432","P01743","co"
"P04432","P01817","co"
"P04432","P01717","co"
"P04432","P01824","co"
"P04432","P01859","co"
"P58215","P08123","co"
"P58215","P02452","co"
"Q08397","P08123","co"
"Q08397","P02452","co"
"Q96JB6","P08123","co"
"Q96JB6","P02452","co"
"P01700","P06331","co"
"P01700","P01624","co"
"P01700","P01861","co"
"P01700","P01768","co"
"P01700","P01857","co"
"P01700","P02745","co"
"P01700","P01593","co"
"P01700","P01860","co"
"P01700","P01705","co"
"P01700","P01704","co"
"P01700","P01602","co"
"P01700","P01764","co"
"P01700","A0M8Q6","co"
"P01700","P01743","co"
"P01700","P01817","co"
"P01700","P0CG04","co"
"P01700","P06315","co"
"P01700","P09871","co"
"P01700","P01699","co"
"P01700","P01772","co"
"P01700","P04211","co"
"P01700","P04432","co"
"P01700","P01703","co"
"P01700","P04433","co"
"P01700","P01782","co"
"P01700","P01763","co"
"P01700","P02746","co"
"P01700","P01825","co"
"P01700","P01597","co"
"P01700","P06312","co"
"P01700","P01859","co"
"P01700","P01601","co"
"P01700","P06681","co"
"P01700","P0C0L4","co"
"P01700","P01766","co"
"P01700","A2NJV5","co"
"P01700","P01715","co"
"P01700","P01780","co"
"P01700","P01767","co"
"P01700","P80748","co"
"P01700","P02747","co"
"P01700","P0C0L5","co"
"P01700","P01619","co"
"P01700","P01824","co"
"P01700","P01611","co"
"P01700","P01614","co"
"P01700","P04430","co"
"P01700","P0CF74","co"
"P01700","P01615","co"
"P01700","P01717","co"
"P01700","P01594","co"
"P01700","P06310","co"
"P01700","P01709","co"
"P01700","P01701","co"
"P01700","P00736","co"
"P01700","P01762","co"
"P01700","P01742","co"
"P01700","P01714","co"
"P01700","P01721","co"
"P01700","P01599","co"
"P01700","P01814","co"
"P01700","P01706","co"
"P01700","P01718","co"
"P01700","P01834","co"
"P01714","P01705","co"
"P01714","P09871","co"
"P01714","P06315","co"
"P01714","P06681","co"
"P01714","P01721","co"
"P01714","P01762","co"
"P01714","P04211","co"
"P01714","P06331","co"
"P01714","A0M8Q6","co"
"P01714","P01700","co"
"P01714","P01599","co"
"P01714","P01699","co"
"P01714","P02747","co"
"P01714","P01718","co"
"P01714","P01717","co"
"P01714","P01601","co"
"P01714","P01861","co"
"P01714","P0C0L4","co"
"P01714","P04433","co"
"P01714","P01767","co"
"P01714","P01743","co"
"P01714","P01706","co"
"P01714","P06312","co"
"P01714","A2NJV5","co"
"P01714","P01825","co"
"P01714","P01703","co"
"P01714","P01594","co"
"P01714","P06310","co"
"P01714","P01772","co"
"P01714","P01764","co"
"P01714","P01614","co"
"P01714","P01624","co"
"P01714","P02745","co"
"P01714","P01782","co"
"P01714","P01619","co"
"P01714","P01611","co"
"P01714","P01597","co"
"P01714","P01860","co"
"P01714","P01780","co"
"P01714","P0CG04","co"
"P01714","P01824","co"
"P01714","P02746","co"
"P01714","P01704","co"
"P01714","P01766","co"
"P01714","P01834","co"
"P01714","P01814","co"
"P01714","P01709","co"
"P01714","P01817","co"
"P01714","P01615","co"
"P01714","P01593","co"
"P01714","P01768","co"
"P01714","P01602","co"
"P01714","P01763","co"
"P01714","P80748","co"
"P01714","P01859","co"
"P01714","P04430","co"
"P01714","P01715","co"
"P01714","P00736","co"
"P01714","P04432","co"
"P01714","P01857","co"
"P01714","P01742","co"
"P01714","P0C0L5","co"
"P01714","P01701","co"
"P01714","P0CF74","co"
"P01721","P04432","co"
"P01721","P01743","co"
"P01721","P01624","co"
"P01721","P0C0L5","co"
"P01721","P01859","co"
"P01721","P01699","co"
"P01721","P01615","co"
"P01721","P02745","co"
"P01721","P01705","co"
"P01721","P06310","co"
"P01721","P01714","co"
"P01721","P01704","co"
"P01721","P01715","co"
"P01721","P01768","co"
"P01721","P01701","co"
"P01721","P06312","co"
"P01721","P02746","co"
"P01721","P01824","co"
"P01721","P01766","co"
"P01721","P01780","co"
"P01721","P06681","co"
"P01721","P01717","co"
"P01721","P01703","co"
"P01721","P04430","co"
"P01721","P01762","co"
"P01721","A2NJV5","co"
"P01721","P01601","co"
"P01721","P01706","co"
"P01721","P06315","co"
"P01721","P01611","co"
"P01721","P01597","co"
"P01721","P01709","co"
"P01721","P02747","co"
"P01721","P0CF74","co"
"P01721","P01825","co"
"P01721","P01817","co"
"P01721","P01602","co"
"P01721","P01599","co"
"P01721","P01861","co"
"P01721","P01782","co"
"P01721","P80748","co"
"P01721","P01742","co"
"P01721","P01767","co"
"P01721","A0M8Q6","co"
"P01721","P04211","co"
"P01721","P00736","co"
"P01721","P0CG04","co"
"P01721","P01860","co"
"P01721","P01619","co"
"P01721","P01700","co"
"P01721","P0C0L4","co"
"P01721","P06331","co"
"P01721","P01718","co"
"P01721","P01857","co"
"P01721","P01614","co"
"P01721","P04433","co"
"P01721","P01814","co"
"P01721","P01763","co"
"P01721","P01594","co"
"P01721","P01593","co"
"P01721","P01772","co"
"P01721","P09871","co"
"P01721","P01764","co"
"P01721","P01834","co"
"P01701","P01717","co"
"P01701","P06310","co"
"P01701","P06331","co"
"P01701","P06681","co"
"P01701","P01703","co"
"P01701","P01857","co"
"P01701","P01593","co"
"P01701","P01766","co"
"P01701","P01714","co"
"P01701","P00736","co"
"P01701","P06312","co"
"P01701","P02746","co"
"P01701","P01825","co"
"P01701","P80748","co"
"P01701","P01619","co"
"P01701","P04211","co"
"P01701","P01780","co"
"P01701","P0CG04","co"
"P01701","P01814","co"
"P01701","P01624","co"
"P01701","P01601","co"
"P01701","P02745","co"
"P01701","P01705","co"
"P01701","P06315","co"
"P01701","P01718","co"
"P01701","P01602","co"
"P01701","P01817","co"
"P01701","P04430","co"
"P01701","P09871","co"
"P01701","P01715","co"
"P01701","P0C0L4","co"
"P01701","P01615","co"
"P01701","P01599","co"
"P01701","P01743","co"
"P01701","P04432","co"
"P01701","P01767","co"
"P01701","P01764","co"
"P01701","P01824","co"
"P01701","P01611","co"
"P01701","P01762","co"
"P01701","P01763","co"
"P01701","P01860","co"
"P01701","P01859","co"
"P01701","P01768","co"
"P01701","P01782","co"
"P01701","P01699","co"
"P01701","P01597","co"
"P01701","P01700","co"
"P01701","A0M8Q6","co"
"P01701","P01594","co"
"P01701","P01721","co"
"P01701","P01709","co"
"P01701","P01704","co"
"P01701","P01834","co"
"P01701","P01772","co"
"P01701","P01614","co"
"P01701","P0C0L5","co"
"P01701","P02747","co"
"P01701","P04433","co"
"P01701","A2NJV5","co"
"P01701","P01861","co"
"P01701","P01706","co"
"P01701","P0CF74","co"
"P01701","P01742","co"
"P48740","P06681","co"
"P48740","P0C0L5","co"
"P48740","P0C0L4","co"
"Q9Y4K0","P08123","co"
"Q9Y4K0","P02452","co"
"P01706","P01762","co"
"P01706","P04430","co"
"P01706","P01814","co"
"P01706","P00736","co"
"P01706","P06312","co"
"P01706","P01715","co"
"P01706","P01742","co"
"P01706","P0C0L4","co"
"P01706","A2NJV5","co"
"P01706","P80748","co"
"P01706","P01782","co"
"P01706","P01718","co"
"P01706","P02745","co"
"P01706","P0C0L5","co"
"P01706","P01767","co"
"P01706","P01817","co"
"P01706","P01857","co"
"P01706","P01772","co"
"P01706","P01705","co"
"P01706","P01611","co"
"P01706","P01824","co"
"P01706","P04432","co"
"P01706","P01861","co"
"P01706","P01766","co"
"P01706","P0CG04","co"
"P01706","P01825","co"
"P01706","P01721","co"
"P01706","P01714","co"
"P01706","P01717","co"
"P01706","P01594","co"
"P01706","P09871","co"
"P01706","P01780","co"
"P01706","P01624","co"
"P01706","P01602","co"
"P01706","P06681","co"
"P01706","P0CF74","co"
"P01706","P01601","co"
"P01706","P01834","co"
"P01706","P01709","co"
"P01706","P06331","co"
"P01706","P01615","co"
"P01706","P01859","co"
"P01706","P01701","co"
"P01706","P01703","co"
"P01706","P04433","co"
"P01706","P01764","co"
"P01706","P04211","co"
"P01706","A0M8Q6","co"
"P01706","P06310","co"
"P01706","P01593","co"
"P01706","P01763","co"
"P01706","P01619","co"
"P01706","P02747","co"
"P01706","P01768","co"
"P01706","P01700","co"
"P01706","P01743","co"
"P01706","P01597","co"
"P01706","P01614","co"
"P01706","P01860","co"
"P01706","P06315","co"
"P01706","P01599","co"
"P01706","P01704","co"
"P01706","P01699","co"
"P01706","P02746","co"
"P01715","P01594","co"
"P01715","P01721","co"
"P01715","P01860","co"
"P01715","P01704","co"
"P01715","P02747","co"
"P01715","P01768","co"
"P01715","P01763","co"
"P01715","P01619","co"
"P01715","P06331","co"
"P01715","P04430","co"
"P01715","P02745","co"
"P01715","P01824","co"
"P01715","P01742","co"
"P01715","P01699","co"
"P01715","P01764","co"
"P01715","P01718","co"
"P01715","P01611","co"
"P01715","P0CF74","co"
"P01715","P01705","co"
"P01715","P01857","co"
"P01715","P01767","co"
"P01715","P06312","co"
"P01715","P01834","co"
"P01715","P01597","co"
"P01715","A2NJV5","co"
"P01715","A0M8Q6","co"
"P01715","P01859","co"
"P01715","P01602","co"
"P01715","P01817","co"
"P01715","P02746","co"
"P01715","P01700","co"
"P01715","P01593","co"
"P01715","P00736","co"
"P01715","P0C0L4","co"
"P01715","P01601","co"
"P01715","P04211","co"
"P01715","P04432","co"
"P01715","P01814","co"
"P01715","P01762","co"
"P01715","P01825","co"
"P01715","P04433","co"
"P01715","P01766","co"
"P01715","P01599","co"
"P01715","P06310","co"
"P01715","P01743","co"
"P01715","P01709","co"
"P01715","P01782","co"
"P01715","P01706","co"
"P01715","P01614","co"
"P01715","P06315","co"
"P01715","P0CG04","co"
"P01715","P01624","co"
"P01715","P01717","co"
"P01715","P01772","co"
"P01715","P01861","co"
"P01715","P01615","co"
"P01715","P06681","co"
"P01715","P01701","co"
"P01715","P09871","co"
"P01715","P0C0L5","co"
"P01715","P01780","co"
"P01715","P01703","co"
"P01715","P80748","co"
"P01715","P01714","co"
"P01717","P01718","co"
"P01717","A0M8Q6","co"
"P01717","P06310","co"
"P01717","P01824","co"
"P01717","P01709","co"
"P01717","P01767","co"
"P01717","P01817","co"
"P01717","P01860","co"
"P01717","P01857","co"
"P01717","P01782","co"
"P01717","P01619","co"
"P01717","P06331","co"
"P01717","P06681","co"
"P01717","P01699","co"
"P01717","A2NJV5","co"
"P01717","P04433","co"
"P01717","P01624","co"
"P01717","P01593","co"
"P01717","P04211","co"
"P01717","P04430","co"
"P01717","P01715","co"
"P01717","P01597","co"
"P01717","P80748","co"
"P01717","P0C0L4","co"
"P01717","P01766","co"
"P01717","P01703","co"
"P01717","P01704","co"
"P01717","P01743","co"
"P01717","P01772","co"
"P01717","P02745","co"
"P01717","P01705","co"
"P01717","P00736","co"
"P01717","P01768","co"
"P01717","P04432","co"
"P01717","P01701","co"
"P01717","P01615","co"
"P01717","P01599","co"
"P01717","P01721","co"
"P01717","P01859","co"
"P01717","P01825","co"
"P01717","P01614","co"
"P01717","P01706","co"
"P01717","P09871","co"
"P01717","P01814","co"
"P01717","P01611","co"
"P01717","P0CG04","co"
"P01717","P02747","co"
"P01717","P01700","co"
"P01717","P0CF74","co"
"P01717","P01601","co"
"P01717","P01780","co"
"P01717","P01602","co"
"P01717","P06315","co"
"P01717","P01763","co"
"P01717","P01834","co"
"P01717","P01762","co"
"P01717","P01764","co"
"P01717","P01742","co"
"P01717","P06312","co"
"P01717","P01594","co"
"P01717","P01861","co"
"P01717","P0C0L5","co"
"P01717","P02746","co"
"P01717","P01714","co"
"P01718","P01624","co"
"P01718","P01772","co"
"P01718","P01709","co"
"P01718","P01614","co"
"P01718","P02746","co"
"P01718","P01861","co"
"P01718","P01611","co"
"P01718","P01817","co"
"P01718","P0CF74","co"
"P01718","P80748","co"
"P01718","P01602","co"
"P01718","P01742","co"
"P01718","P06312","co"
"P01718","P01825","co"
"P01718","P01721","co"
"P01718","P01766","co"
"P01718","P01594","co"
"P01718","P01599","co"
"P01718","P01859","co"
"P01718","P04211","co"
"P01718","A0M8Q6","co"
"P01718","P04430","co"
"P01718","P01763","co"
"P01718","P01780","co"
"P01718","A2NJV5","co"
"P01718","P01857","co"
"P01718","P01824","co"
"P01718","P01704","co"
"P01718","P0C0L4","co"
"P01718","P01834","co"
"P01718","P04432","co"
"P01718","P01703","co"
"P01718","P06681","co"
"P01718","P01706","co"
"P01718","P01717","co"
"P01718","P01768","co"
"P01718","P01782","co"
"P01718","P01700","co"
"P01718","P01699","co"
"P01718","P01615","co"
"P01718","P01714","co"
"P01718","P01764","co"
"P01718","P01767","co"
"P01718","P01601","co"
"P01718","P01619","co"
"P01718","P06310","co"
"P01718","P01814","co"
"P01718","P06315","co"
"P01718","P01743","co"
"P01718","P01860","co"
"P01718","P04433","co"
"P01718","P01705","co"
"P01718","P0C0L5","co"
"P01718","P01701","co"
"P01718","P00736","co"
"P01718","P01597","co"
"P01718","P09871","co"
"P01718","P02747","co"
"P01718","P01762","co"
"P01718","P06331","co"
"P01718","P01715","co"
"P01718","P01593","co"
"P01718","P02745","co"
"P01718","P0CG04","co"
"P28300","P08123","co"
"P28300","P02452","co"
"P98164","Q9ULV1","co"
"P98164","P09497","co"
"P98164","P62987","co"
"P98164","P11142","co"
"P98164","P00533","co"
"P98164","P49407","co"
"P98164","P30518","co"
"P98164","P30556","co"
"P98164","Q9BY11","co"
"P98164","P49418","co"
"P98164","Q99963","co"
"P98164","O43426","co"
"P98164","Q96D71","co"
"P98164","P04234","co"
"P98164","Q14247","co"
"P98164","P61158","co"
"P98164","Q99961","co"
"P98164","Q16572","co"
"P98164","P41221","co"
"P98164","P63010","co"
"P98164","Q9NZM3","co"
"P98164","O14964","co"
"P98164","O15145","co"
"P98164","Q9BQI5","co"
"P98164","Q9Y5X1","co"
"P98164","O75061","co"
"P98164","P63261","co"
"P98164","P0CG47","co"
"P98164","Q8NBV8","co"
"P98164","Q05193","co"
"P98164","O00291","co"
"P98164","Q15836","co"
"P98164","Q86SS6","co"
"P98164","P04114","co"
"P98164","P50570","co"
"P98164","P22681","co"
"P98164","Q2M2I8","co"
"P98164","O75379","co"
"P98164","Q8NC96","co"
"P98164","O00401","co"
"P98164","Q8NFH8","co"
"P98164","O95208","co"
"P98164","Q8WXE9","co"
"P98164","O60641","co"
"P98164","O15056","co"
"P98164","Q9UKS6","co"
"P98164","P42566","co"
"P98164","P07550","co"
"P98164","Q9Y6Q2","co"
"P98164","Q9BV40","co"
"P98164","P01185","co"
"P98164","P53675","co"
"P98164","Q99962","co"
"P98164","P09496","co"
"P98164","P08172","co"
"P98164","Q9NVZ3","co"
"P98164","Q15642","co"
"P98164","P0CG48","co"
"P98164","O00499","co"
"P98164","P13569","co"
"P98164","Q9Y6I3","co"
"P98164","O15144","co"
"P98164","Q9UQ16","co"
"P98164","Q13492","co"
"P98164","O75146","co"
"P98164","P25103","co"
"P98164","Q15811","co"
"P98164","P60709","co"
"P98164","P01133","co"
"P98164","O14976","co"
"P98164","P02786","co"
"P98164","P11717","co"
"P98164","P98082","co"
"P98164","Q5VV43","co"
"P98164","Q5SW96","co"
"P98164","Q01968","co"
"P98164","Q92783","co"
"P98164","Q5T0N5","co"
"P98164","O95782","co"
"P98164","Q96RU3","co"
"P98164","P21579","co"
"P98164","O43493","co"
"P98164","P02787","co"
"P98164","Q9NY64","co"
"P98164","P01730","co"
"P98164","Q9BT88","co"
"P98164","O15511","co"
"P98164","Q8N9I0","co"
"P98164","P62979","co"
"P98164","Q9UBC2","co"
"P98164","Q96RF0","co"
"P98164","P52594","co"
"P98164","Q92747","co"
"P98164","P61160","co"
"P98164","Q9UNF0","co"
"P98164","P32121","co"
"P98164","P63027","co"
"P98164","P01130","co"
"P98164","P59998","co"
"P98164","O14641","co"
"P98164","Q00610","co"
"P98164","O94973","co"
"P98164","P09693","co"
"P98164","O75886","co"
"P98164","P53680","co"
"P98164","Q96B97","co"
"P98164","Q14108","co"
"P98164","Q96CW1","co"
"P98164","P62993","co"
"P98164","P20645","co"
"P98164","P51809","co"
"P10253","P46976","co"
"P10253","O15488","co"
"P01703","P01699","co"
"P01703","P01601","co"
"P01703","P01767","co"
"P01703","P01782","co"
"P01703","P01861","co"
"P01703","P01715","co"
"P01703","P01593","co"
"P01703","P01597","co"
"P01703","P01602","co"
"P01703","P01709","co"
"P01703","P01824","co"
"P01703","P01619","co"
"P01703","P01718","co"
"P01703","P80748","co"
"P01703","P02746","co"
"P01703","P01611","co"
"P01703","P01742","co"
"P01703","P06315","co"
"P01703","P04430","co"
"P01703","P01766","co"
"P01703","P0C0L5","co"
"P01703","P02747","co"
"P01703","P01860","co"
"P01703","P00736","co"
"P01703","P04211","co"
"P01703","P04433","co"
"P01703","P01817","co"
"P01703","P01825","co"
"P01703","P0CG04","co"
"P01703","P01772","co"
"P01703","P01624","co"
"P01703","P09871","co"
"P01703","P01717","co"
"P01703","P01701","co"
"P01703","P06310","co"
"P01703","P01762","co"
"P01703","P0CF74","co"
"P01703","P01721","co"
"P01703","P01743","co"
"P01703","P01764","co"
"P01703","P01834","co"
"P01703","P01700","co"
"P01703","P06331","co"
"P01703","P0C0L4","co"
"P01703","P01780","co"
"P01703","P01705","co"
"P01703","P01614","co"
"P01703","P06681","co"
"P01703","P01594","co"
"P01703","P01599","co"
"P01703","P02745","co"
"P01703","P01859","co"
"P01703","P01857","co"
"P01703","A0M8Q6","co"
"P01703","P04432","co"
"P01703","P01706","co"
"P01703","P01714","co"
"P01703","P01763","co"
"P01703","A2NJV5","co"
"P01703","P01768","co"
"P01703","P01814","co"
"P01703","P06312","co"
"P01703","P01704","co"
"P01703","P01615","co"
"P01709","P01714","co"
"P01709","P01742","co"
"P01709","P01705","co"
"P01709","P0CF74","co"
"P01709","P01619","co"
"P01709","P04430","co"
"P01709","P01704","co"
"P01709","P01857","co"
"P01709","P01594","co"
"P01709","P01861","co"
"P01709","P01599","co"
"P01709","P06331","co"
"P01709","P01766","co"
"P01709","P01814","co"
"P01709","P01706","co"
"P01709","P01611","co"
"P01709","P0C0L5","co"
"P01709","P01817","co"
"P01709","A0M8Q6","co"
"P01709","P01768","co"
"P01709","P0C0L4","co"
"P01709","P02746","co"
"P01709","P01703","co"
"P01709","P01602","co"
"P01709","P01717","co"
"P01709","P02745","co"
"P01709","P01763","co"
"P01709","P01764","co"
"P01709","P06681","co"
"P01709","P04433","co"
"P01709","P01624","co"
"P01709","P06310","co"
"P01709","P01700","co"
"P01709","P80748","co"
"P01709","P01772","co"
"P01709","P01614","co"
"P01709","P04432","co"
"P01709","P01767","co"
"P01709","P01701","co"
"P01709","P06312","co"
"P01709","P01780","co"
"P01709","P01715","co"
"P01709","P01834","co"
"P01709","P09871","co"
"P01709","P01615","co"
"P01709","P01824","co"
"P01709","P01825","co"
"P01709","P01721","co"
"P01709","P01859","co"
"P01709","P01597","co"
"P01709","P01762","co"
"P01709","P00736","co"
"P01709","P01718","co"
"P01709","P01743","co"
"P01709","A2NJV5","co"
"P01709","P01699","co"
"P01709","P01601","co"
"P01709","P06315","co"
"P01709","P04211","co"
"P01709","P01860","co"
"P01709","P01593","co"
"P01709","P01782","co"
"P01709","P0CG04","co"
"P01709","P02747","co"
"P01705","P09871","co"
"P01705","P01817","co"
"P01705","P01825","co"
"P01705","P06310","co"
"P01705","P01824","co"
"P01705","P02747","co"
"P01705","A0M8Q6","co"
"P01705","P01599","co"
"P01705","P01619","co"
"P01705","P01704","co"
"P01705","P01709","co"
"P01705","P01714","co"
"P01705","P01766","co"
"P01705","P00736","co"
"P01705","P01611","co"
"P01705","P02745","co"
"P01705","P02746","co"
"P01705","P06681","co"
"P01705","P0C0L5","co"
"P01705","P0CF74","co"
"P01705","P04432","co"
"P01705","P01834","co"
"P01705","P01857","co"
"P01705","P01624","co"
"P01705","P0C0L4","co"
"P01705","P01780","co"
"P01705","P01703","co"
"P01705","P01700","co"
"P01705","P01615","co"
"P01705","P01762","co"
"P01705","P01743","co"
"P01705","P01861","co"
"P01705","P06312","co"
"P01705","P01772","co"
"P01705","P01593","co"
"P01705","P80748","co"
"P01705","P01597","co"
"P01705","P01814","co"
"P01705","P01764","co"
"P01705","P01721","co"
"P01705","P01763","co"
"P01705","A2NJV5","co"
"P01705","P01594","co"
"P01705","P01614","co"
"P01705","P01742","co"
"P01705","P04211","co"
"P01705","P01706","co"
"P01705","P01715","co"
"P01705","P04430","co"
"P01705","P01782","co"
"P01705","P01718","co"
"P01705","P01699","co"
"P01705","P01859","co"
"P01705","P0CG04","co"
"P01705","P01768","co"
"P01705","P01602","co"
"P01705","P01701","co"
"P01705","P01601","co"
"P01705","P01860","co"
"P01705","P04433","co"
"P01705","P01717","co"
"P01705","P06315","co"
"P01705","P01767","co"
"P01705","P06331","co"
"P80748","A2NJV5","co"
"P80748","P01611","co"
"P80748","P01615","co"
"P80748","P01706","co"
"P80748","P0CG04","co"
"P80748","P0CF74","co"
"P80748","P01614","co"
"P80748","P01834","co"
"P80748","P01599","co"
"P80748","P04433","co"
"P80748","P01602","co"
"P80748","P01857","co"
"P80748","P01814","co"
"P80748","P02747","co"
"P80748","P01704","co"
"P80748","P06310","co"
"P80748","P01764","co"
"P80748","P01859","co"
"P80748","P00736","co"
"P80748","P04211","co"
"P80748","P01709","co"
"P80748","P02746","co"
"P80748","P01768","co"
"P80748","P06331","co"
"P80748","P01699","co"
"P80748","A0M8Q6","co"
"P80748","P01763","co"
"P80748","P01782","co"
"P80748","P01715","co"
"P80748","P01717","co"
"P80748","P01861","co"
"P80748","P01624","co"
"P80748","P01767","co"
"P80748","P01825","co"
"P80748","P02745","co"
"P80748","P0C0L5","co"
"P80748","P01743","co"
"P80748","P01705","co"
"P80748","P01593","co"
"P80748","P0C0L4","co"
"P80748","P01817","co"
"P80748","P01701","co"
"P80748","P04432","co"
"P80748","P01597","co"
"P80748","P01824","co"
"P80748","P01619","co"
"P80748","P01700","co"
"P80748","P01721","co"
"P80748","P01860","co"
"P80748","P01718","co"
"P80748","P06312","co"
"P80748","P01703","co"
"P80748","P01772","co"
"P80748","P01762","co"
"P80748","P06315","co"
"P80748","P01780","co"
"P80748","P06681","co"
"P80748","P01601","co"
"P80748","P01714","co"
"P80748","P01742","co"
"P80748","P01594","co"
"P80748","P04430","co"
"P80748","P09871","co"
"P80748","P01766","co"
"P15529","P01024","co"
"P15529","P0C0L4","co"
"P15529","P17927","co"
"P15529","P0C0L5","co"
"P15529","P05156","co"
"O00187","P06681","co"
"O00187","P0C0L5","co"
"O00187","P0C0L4","co"
"P01699","P01780","co"
"P01699","P01700","co"
"P01699","P01742","co"
"P01699","P01718","co"
"P01699","P01705","co"
"P01699","P0CF74","co"
"P01699","P01817","co"
"P01699","P09871","co"
"P01699","P02746","co"
"P01699","P02745","co"
"P01699","P01706","co"
"P01699","P04430","co"
"P01699","P0C0L5","co"
"P01699","A2NJV5","co"
"P01699","P04432","co"
"P01699","P01704","co"
"P01699","P06331","co"
"P01699","P01721","co"
"P01699","P01743","co"
"P01699","P01599","co"
"P01699","P01861","co"
"P01699","P01860","co"
"P01699","P0CG04","co"
"P01699","P04433","co"
"P01699","P01614","co"
"P01699","P06312","co"
"P01699","P01814","co"
"P01699","P01619","co"
"P01699","P01597","co"
"P01699","P02747","co"
"P01699","P01715","co"
"P01699","P06681","co"
"P01699","P01703","co"
