"from","to","type"
"P01699","P01624","io"
"P01699","P01834","io"
"P01699","P04433","io"
"P01699","P01767","io"
"P01699","P06312","io"
"P01699","P01824","io"
"P01699","P01768","io"
"P01699","P01599","io"
"P01699","P01717","io"
"P01699","P01700","io"
"P01699","P01764","io"
"P01699","P06315","io"
"P01699","P01611","io"
"P01699","A2NJV5","io"
"P01699","P01825","io"
"P01699","P01593","io"
"P01699","P01601","io"
"P01699","P01766","io"
"P01699","P01704","io"
"P01699","P01614","io"
"P01699","P01597","io"
"P01699","P04432","io"
"P01699","P04211","io"
"P01699","P01743","io"
"P01699","P01715","io"
"P01699","P01706","io"
"P01699","P04430","io"
"P01699","A0M8Q6","io"
"P01699","P06310","io"
"P01699","P01780","io"
"P01699","P01772","io"
"P01699","P80748","io"
"P01699","P01763","io"
"P01699","P01619","io"
"P01699","P01871","io"
"P01699","P01701","io"
"P01699","P01602","io"
"P01699","P01814","io"
"P01699","P40259","io"
"P01699","P01705","io"
"P01699","P01615","io"
"P01699","P0CG04","io"
"P01699","P01709","io"
"P01699","P06331","io"
"P01699","P01782","io"
"P01699","P01718","io"
"P01699","P01742","io"
"P01699","P0CF74","io"
"P01704","P04211","io"
"P01704","P01834","io"
"P01704","P01611","io"
"P01704","P01780","io"
"P01704","P01717","io"
"P01704","P01624","io"
"P01704","P01619","io"
"P01704","P01762","io"
"P01704","P01703","io"
"P01704","P01593","io"
"P01704","P01814","io"
"P01704","P01764","io"
"P01704","P01721","io"
"P01704","P01743","io"
"P01704","P01714","io"
"P01704","P06312","io"
"P01704","P01768","io"
"P01704","P0CG04","io"
"P01704","P01594","io"
"P01704","P06315","io"
"P01704","P01614","io"
"P01704","P01601","io"
"P01704","P01766","io"
"P01704","P01709","io"
"P01704","P01782","io"
"P01704","P01699","io"
"P01704","P01772","io"
"P01704","P01824","io"
"P01704","P06310","io"
"P01704","P04433","io"
"P01704","P04432","io"
"P01704","P11912","io"
"P01704","P01871","io"
"P01704","P01701","io"
"P01704","P06331","io"
"P01704","P01825","io"
"P01704","P01706","io"
"P01704","P01615","io"
"P01704","P01880","io"
"P01704","P01597","io"
"P01704","P40259","io"
"P01704","P01602","io"
"P01704","A2NJV5","io"
"P01704","P01700","io"
"P01704","P01742","io"
"P01704","P80748","io"
"P01704","P04430","io"
"P01704","P0CF74","io"
"P01704","P01718","io"
"P01704","P01599","io"
"P01704","A0M8Q6","io"
"P01704","P01817","io"
"P01704","P01763","io"
"P01704","P01767","io"
"P01704","P01715","io"
"P01704","P01705","io"
"P04211","P01704","io"
"P04211","P01743","io"
"P04211","P04433","io"
"P04211","P0CG04","io"
"P04211","P01705","io"
"P04211","P01715","io"
"P04211","P01782","io"
"P04211","P01700","io"
"P04211","P01601","io"
"P04211","P80748","io"
"P04211","P01717","io"
"P04211","P01614","io"
"P04211","P01880","io"
"P04211","P01597","io"
"P04211","P01624","io"
"P04211","P01766","io"
"P04211","P06315","io"
"P04211","A0M8Q6","io"
"P04211","P01767","io"
"P04211","P01834","io"
"P04211","P01824","io"
"P04211","P01768","io"
"P04211","P01599","io"
"P04211","P01594","io"
"P04211","P04432","io"
"P04211","P01619","io"
"P04211","P01825","io"
"P04211","P01718","io"
"P04211","P01611","io"
"P04211","P01593","io"
"P04211","P01817","io"
"P04211","P01714","io"
"P04211","P01709","io"
"P04211","P01706","io"
"P04211","P01602","io"
"P04211","P0CF74","io"
"P04211","P01615","io"
"P04211","P01780","io"
"P04211","P01871","io"
"P04211","P40259","io"
"P04211","P06312","io"
"P04211","P06331","io"
"P04211","P01772","io"
"P04211","P01763","io"
"P04211","P01814","io"
"P04211","P01742","io"
"P04211","P01699","io"
"P04211","P01703","io"
"P04211","P01701","io"
"P04211","P06310","io"
"P04211","P01721","io"
"P04211","P04430","io"
"P04211","A2NJV5","io"
"P04211","P01764","io"
"P04211","P11912","io"
"P04211","P01762","io"
"P08100","P10523","io"
"P04001","P03999","io"
"P04001","P04000","io"
"P03999","P04001","io"
"P03999","P04000","io"
"P04000","P04001","io"
"P04000","P03999","io"
"P07237","P13942","io"
"P07237","P12107","io"
"P07237","P12110","io"
"P07237","P25067","io"
"P07237","Q96P44","io"
"P07237","Q14031","io"
"P07237","P29400","io"
"P07237","Q9UMD9","io"
"P07237","Q2UY09","io"
"P07237","Q8IZC6","io"
"P07237","Q86Y22","io"
"P07237","P02461","io"
"P07237","P12111","io"
"P07237","P02462","io"
"P07237","P20849","io"
"P07237","Q8NFW1","io"
"P07237","P25940","io"
"P07237","P53420","io"
"P07237","P20908","io"
"P07237","Q01955","io"
"P07237","P02452","io"
"P07237","P08572","io"
"P07237","Q17RW2","io"
"P07237","Q05707","io"
"P07237","P27658","io"
"P07237","P39059","io"
"P07237","Q03692","io"
"P07237","Q14993","io"
"P07237","A6NMZ7","io"
"P07237","Q9BXS0","io"
"P07237","Q5TAT6","io"
"P07237","Q02388","io"
"P07237","A8TX70","io"
"P07237","Q07092","io"
"P07237","P05997","io"
"P07237","Q14055","io"
"P07237","Q9P218","io"
"P07237","P39060","io"
"P07237","Q14050","io"
"P07237","P08123","io"
"P07237","P12109","io"
"P07237","P02458","io"
"P07237","Q96A83","io"
"P07237","Q99715","io"
"Q6Q788","P02647","ro"
"Q6Q788","P02652","ro"
"Q6Q788","P04114","ro"
"Q6Q788","P02655","ro"
"Q6Q788","P06727","ro"
"Q6Q788","P02649","ro"
"Q6Q788","P02656","ro"
"P02656","P02652","ro"
"P02656","P04114","ro"
"P02656","P06727","ro"
"P02656","P02647","ro"
"P02656","P02649","ro"
"P02656","P02655","ro"
"P02655","P04114","ro"
"P02655","P02647","ro"
"P02655","P02652","ro"
"P02655","P02656","ro"
"P02655","P02649","ro"
"P02655","P06727","ro"
"P39060","P14780","ro"
"P06576","P00846","co"
"P06576","P56385","co"
"P06576","P56381","co"
"P06576","P48201","co"
"P06576","P48047","co"
"P06576","P05496","co"
"P06576","P24539","co"
"P06576","O75964","co"
"P06576","O75947","co"
"P06576","P56134","co"
"P06576","P18859","co"
"P06576","P25705","co"
"P06576","Q06055","co"
"P06576","P36542","co"
"P06576","P03928","co"
"P06576","Q99766","co"
"P06576","P30049","co"
"P56381","O75947","co"
"P56381","P30049","co"
"P56381","P36542","co"
"P56381","P18859","co"
"P56381","P06576","co"
"P56381","P03928","co"
"P56381","P48047","co"
"P56381","P00846","co"
"P56381","P56385","co"
"P56381","P24539","co"
"P56381","P56134","co"
"P56381","P48201","co"
"P56381","O75964","co"
"P56381","Q99766","co"
"P56381","Q06055","co"
"P56381","P25705","co"
"P56381","P05496","co"
"P24539","P56381","co"
"P24539","Q06055","co"
"P24539","P48201","co"
"P24539","P05496","co"
"P24539","O75947","co"
"P24539","P56385","co"
"P24539","P30049","co"
"P24539","P36542","co"
"P24539","P25705","co"
"P24539","Q99766","co"
"P24539","P18859","co"
"P24539","P03928","co"
"P24539","P48047","co"
"P24539","P00846","co"
"P24539","P06576","co"
"P24539","P56134","co"
"P24539","O75964","co"
"Q99766","P25705","co"
"Q99766","O75964","co"
"Q99766","P03928","co"
"Q99766","P06576","co"
"Q99766","P36542","co"
"Q99766","P24539","co"
"Q99766","P05496","co"
"Q99766","P48201","co"
"Q99766","Q06055","co"
"Q99766","P00846","co"
"Q99766","P48047","co"
"Q99766","P56385","co"
"Q99766","P30049","co"
"Q99766","P18859","co"
"Q99766","O75947","co"
"Q99766","P56134","co"
"Q99766","P56381","co"
"P00846","P05496","co"
"P00846","O75964","co"
"P00846","P56134","co"
"P00846","P03928","co"
"P00846","P48201","co"
"P00846","Q06055","co"
"P00846","O75947","co"
"P00846","P56385","co"
"P00846","P56381","co"
"P00846","P06576","co"
"P00846","P30049","co"
"P00846","Q99766","co"
"P00846","P18859","co"
"P00846","P48047","co"
"P00846","P36542","co"
"P00846","P25705","co"
"P00846","P24539","co"
"P48201","P56134","co"
"P48201","P18859","co"
"P48201","P03928","co"
"P48201","Q99766","co"
"P48201","P56381","co"
"P48201","P36542","co"
"P48201","Q06055","co"
"P48201","P00846","co"
"P48201","P06576","co"
"P48201","O75964","co"
"P48201","P30049","co"
"P48201","O75947","co"
"P48201","P25705","co"
"P48201","P05496","co"
"P48201","P24539","co"
"P48201","P48047","co"
"P48201","P56385","co"
"O75947","P48201","co"
"O75947","P06576","co"
"O75947","P56381","co"
"O75947","P48047","co"
"O75947","P18859","co"
"O75947","P24539","co"
"O75947","Q06055","co"
"O75947","O75964","co"
"O75947","P03928","co"
"O75947","P00846","co"
"O75947","P25705","co"
"O75947","P56385","co"
"O75947","P30049","co"
"O75947","Q99766","co"
"O75947","P36542","co"
"O75947","P05496","co"
"O75947","P56134","co"
"P05496","P30049","co"
"P05496","P25705","co"
"P05496","P24539","co"
"P05496","Q06055","co"
"P05496","O75947","co"
"P05496","P56385","co"
"P05496","P06576","co"
"P05496","O75964","co"
"P05496","P48047","co"
"P05496","P18859","co"
"P05496","P03928","co"
"P05496","P00846","co"
"P05496","P48201","co"
"P05496","Q99766","co"
"P05496","P36542","co"
"P05496","P56134","co"
"P05496","P56381","co"
"Q06055","P48047","co"
"Q06055","P25705","co"
"Q06055","P56134","co"
"Q06055","P18859","co"
"Q06055","P24539","co"
"Q06055","P56381","co"
"Q06055","Q99766","co"
"Q06055","P06576","co"
"Q06055","O75964","co"
"Q06055","O75947","co"
"Q06055","P05496","co"
"Q06055","P30049","co"
"Q06055","P48201","co"
"Q06055","P36542","co"
"Q06055","P56385","co"
"Q06055","P03928","co"
"Q06055","P00846","co"
"P30049","P48047","co"
"P30049","P03928","co"
"P30049","P48201","co"
"P30049","P25705","co"
"P30049","O75964","co"
"P30049","Q06055","co"
"P30049","Q99766","co"
"P30049","P00846","co"
"P30049","O75947","co"
"P30049","P36542","co"
"P30049","P56385","co"
"P30049","P56134","co"
"P30049","P24539","co"
"P30049","P18859","co"
"P30049","P05496","co"
"P30049","P06576","co"
"P30049","P56381","co"
"P56134","P48047","co"
"P56134","P00846","co"
"P56134","P06576","co"
"P56134","P56385","co"
"P56134","P18859","co"
"P56134","P48201","co"
"P56134","P05496","co"
"P56134","O75947","co"
"P56134","O75964","co"
"P56134","P56381","co"
"P56134","P25705","co"
"P56134","Q06055","co"
"P56134","P36542","co"
"P56134","Q99766","co"
"P56134","P03928","co"
"P56134","P30049","co"
"P56134","P24539","co"
"P56385","P05496","co"
"P56385","P56134","co"
"P56385","P48201","co"
"P56385","P56381","co"
"P56385","Q99766","co"
"P56385","P18859","co"
"P56385","P00846","co"
"P56385","O75964","co"
"P56385","P30049","co"
"P56385","Q06055","co"
"P56385","O75947","co"
"P56385","P36542","co"
"P56385","P25705","co"
"P56385","P24539","co"
"P56385","P03928","co"
"P56385","P48047","co"
"P56385","P06576","co"
"O75964","P48047","co"
"O75964","P03928","co"
"O75964","P36542","co"
"O75964","P56385","co"
"O75964","P30049","co"
"O75964","P48201","co"
"O75964","P56381","co"
"O75964","Q06055","co"
"O75964","P00846","co"
"O75964","P24539","co"
"O75964","Q99766","co"
"O75964","P05496","co"
"O75964","P56134","co"
"O75964","P06576","co"
"O75964","P25705","co"
"O75964","O75947","co"
"O75964","P18859","co"
"P25705","Q99766","co"
"P25705","P30049","co"
"P25705","P36542","co"
"P25705","P05496","co"
"P25705","P48201","co"
"P25705","P03928","co"
"P25705","P18859","co"
"P25705","P24539","co"
"P25705","P56381","co"
"P25705","O75964","co"
"P25705","P00846","co"
"P25705","P56385","co"
"P25705","Q06055","co"
"P25705","O75947","co"
"P25705","P56134","co"
"P25705","P06576","co"
"P25705","P48047","co"
"P18859","P25705","co"
"P18859","P56134","co"
"P18859","P24539","co"
"P18859","Q99766","co"
"P18859","P30049","co"
"P18859","P05496","co"
"P18859","P03928","co"
"P18859","P56385","co"
"P18859","P36542","co"
"P18859","P56381","co"
"P18859","O75964","co"
"P18859","P48047","co"
"P18859","O75947","co"
"P18859","P00846","co"
"P18859","P48201","co"
"P18859","P06576","co"
"P18859","Q06055","co"
"P48047","P56134","co"
"P48047","P48201","co"
"P48047","Q06055","co"
"P48047","P18859","co"
"P48047","P00846","co"
"P48047","Q99766","co"
"P48047","P30049","co"
"P48047","P24539","co"
"P48047","P56381","co"
"P48047","P03928","co"
"P48047","P05496","co"
"P48047","O75964","co"
"P48047","P25705","co"
"P48047","O75947","co"
"P48047","P36542","co"
"P48047","P56385","co"
"P48047","P06576","co"
"P03928","P18859","co"
"P03928","P05496","co"
"P03928","P56385","co"
"P03928","P56381","co"
"P03928","P48201","co"
"P03928","P30049","co"
"P03928","Q06055","co"
"P03928","P36542","co"
"P03928","O75964","co"
"P03928","P00846","co"
"P03928","P06576","co"
"P03928","O75947","co"
"P03928","P56134","co"
"P03928","Q99766","co"
"P03928","P25705","co"
"P03928","P24539","co"
"P03928","P48047","co"
"P36542","O75947","co"
"P36542","P05496","co"
"P36542","P06576","co"
"P36542","P03928","co"
"P36542","P00846","co"
"P36542","P48047","co"
"P36542","P25705","co"
"P36542","O75964","co"
"P36542","Q99766","co"
"P36542","P48201","co"
"P36542","P24539","co"
"P36542","P30049","co"
"P36542","P56381","co"
"P36542","P56134","co"
"P36542","P18859","co"
"P36542","Q06055","co"
"P36542","P56385","co"
"P08311","P14780","co"
"P07339","P01019","co"
"P02746","P06681","co"
"P02746","P0C0L4","co"
"P02746","P0C0L5","co"
"P00736","P0C0L4","co"
"P00736","P06681","co"
"P00736","P0C0L5","co"
"P02745","P0C0L5","co"
"P02745","P06681","co"
"P02745","P0C0L4","co"
"P02747","P0C0L5","co"
"P02747","P06681","co"
"P02747","P0C0L4","co"
"P09871","P0C0L4","co"
"P09871","P06681","co"
"P09871","P0C0L5","co"
"Q9Y6Z7","P06681","co"
"Q9Y6Z7","P0C0L4","co"
"Q9Y6Z7","P0C0L5","co"
"Q9BWP8","P0C0L4","co"
"Q9BWP8","P0C0L5","co"
"Q9BWP8","P06681","co"
"P17538","P14780","co"
"P01597","P0C0L4","co"
"P01597","P06681","co"
"P01597","P0C0L5","co"
"P06310","P06681","co"
"P06310","P0C0L5","co"
"P06310","P0C0L4","co"
"P04433","P0C0L4","co"
"P04433","P06681","co"
"P04433","P0C0L5","co"
"P01611","P0C0L4","co"
"P01611","P06681","co"
"P01611","P0C0L5","co"
"P01614","P06681","co"
"P01614","P0C0L5","co"
"P01614","P0C0L4","co"
"P20151","P14780","co"
"Q15485","P06681","co"
"Q15485","P0C0L5","co"
"Q15485","P0C0L4","co"
"O75636","P06681","co"
"O75636","P0C0L5","co"
"O75636","P0C0L4","co"
"O00602","P0C0L4","co"
"O00602","P0C0L5","co"
"O00602","P06681","co"
"Q8IV16","P02656","co"
"Q8IV16","P06727","co"
"Q8IV16","P04114","co"
"Q8IV16","P02649","co"
"Q8IV16","P02647","co"
"Q8IV16","P02652","co"
"Q8IV16","P02655","co"
"P01780","P0C0L4","co"
"P01780","P06681","co"
"P01780","P0C0L5","co"
"P01763","P0C0L5","co"
"P01763","P0C0L4","co"
"P01763","P06681","co"
"P01825","P0C0L5","co"
"P01825","P06681","co"
"P01825","P0C0L4","co"
"P01743","P06681","co"
"P01743","P0C0L4","co"
"P01743","P0C0L5","co"
"P01766","P0C0L5","co"
"P01766","P0C0L4","co"
"P01766","P06681","co"
"P01814","P06681","co"
"P01814","P0C0L5","co"
"P01814","P0C0L4","co"
"P01768","P06681","co"
"P01768","P0C0L5","co"
"P01768","P0C0L4","co"
"P01817","P0C0L4","co"
"P01817","P06681","co"
"P01817","P0C0L5","co"
"P01762","P06681","co"
"P01762","P0C0L5","co"
"P01762","P0C0L4","co"
"P01764","P06681","co"
"P01764","P0C0L5","co"
"P01764","P0C0L4","co"
"P01824","P0C0L5","co"
"P01824","P06681","co"
"P01824","P0C0L4","co"
"P01782","P06681","co"
"P01782","P0C0L5","co"
"P01782","P0C0L4","co"
"P01742","P0C0L5","co"
"P01742","P06681","co"
"P01742","P0C0L4","co"
"P01772","P06681","co"
"P01772","P0C0L4","co"
"P01772","P0C0L5","co"
"P01767","P0C0L4","co"
"P01767","P0C0L5","co"
"P01767","P06681","co"
"P01859","P0C0L4","co"
"P01859","P0C0L5","co"
"P01859","P06681","co"
"P01861","P06681","co"
"P01861","P0C0L4","co"
"P01861","P0C0L5","co"
"P01834","P06681","co"
"P01834","P0C0L4","co"
"P01834","P0C0L5","co"
"A0M8Q6","P0C0L4","co"
"A0M8Q6","P06681","co"
"A0M8Q6","P0C0L5","co"
"P06331","P0C0L4","co"
"P06331","P0C0L5","co"
"P06331","P06681","co"
"P01860","P06681","co"
"P01860","P0C0L5","co"
"P01860","P0C0L4","co"
"P0CG04","P06681","co"
"P0CG04","P0C0L5","co"
"P0CG04","P0C0L4","co"
"P01857","P0C0L5","co"
"P01857","P0C0L4","co"
"P01857","P06681","co"
"P0CF74","P0C0L5","co"
"P0CF74","P06681","co"
"P0CF74","P0C0L4","co"
"Q93100","P06737","co"
"Q93100","P11217","co"
"P01615","P0C0L4","co"
"P01615","P0C0L5","co"
"P01615","P06681","co"
"P01624","P0C0L5","co"
"P01624","P06681","co"
"P01624","P0C0L4","co"
"P06315","P0C0L4","co"
"P06315","P06681","co"
"P06315","P0C0L5","co"
"P01594","P0C0L4","co"
"P01594","P06681","co"
"P01594","P0C0L5","co"
"A2NJV5","P06681","co"
"A2NJV5","P0C0L4","co"
"A2NJV5","P0C0L5","co"
"P01593","P06681","co"
"P01593","P0C0L4","co"
"P01593","P0C0L5","co"
"P46019","P06737","co"
"P46020","P11217","co"
"P04430","P0C0L4","co"
"P04430","P0C0L5","co"
"P04430","P06681","co"
"P01599","P0C0L5","co"
"P01599","P06681","co"
"P01599","P0C0L4","co"
"P06858","P02656","co"
"P06858","P04114","co"
"P06858","P02647","co"
"P06858","P02649","co"
"P06858","P02652","co"
"P06858","P06727","co"
"P06858","P02655","co"
"P01602","P0C0L4","co"
"P01602","P0C0L5","co"
"P01602","P06681","co"
"P01619","P0C0L5","co"
"P01619","P06681","co"
"P01619","P0C0L4","co"
"P06312","P06681","co"
"P06312","P0C0L5","co"
"P06312","P0C0L4","co"
"P01601","P0C0L4","co"
"P01601","P06681","co"
"P01601","P0C0L5","co"
"P04432","P06681","co"
"P04432","P0C0L4","co"
"P04432","P0C0L5","co"
"P58215","P08123","co"
"P58215","P02452","co"
"Q08397","P08123","co"
"Q08397","P02452","co"
"Q96JB6","P02452","co"
"Q96JB6","P08123","co"
"P01700","P06681","co"
"P01700","P0C0L4","co"
"P01700","P0C0L5","co"
"P01714","P06681","co"
"P01714","P0C0L4","co"
"P01714","P0C0L5","co"
"P01721","P0C0L4","co"
"P01721","P0C0L5","co"
"P01721","P06681","co"
"P01701","P06681","co"
"P01701","P0C0L4","co"
"P01701","P0C0L5","co"
"P48740","P0C0L4","co"
"P48740","P0C0L5","co"
"P48740","P06681","co"
"Q9Y4K0","P02452","co"
"Q9Y4K0","P08123","co"
"P01706","P0C0L4","co"
"P01706","P0C0L5","co"
"P01706","P06681","co"
"P01715","P0C0L5","co"
"P01715","P0C0L4","co"
"P01715","P06681","co"
"P01717","P0C0L4","co"
"P01717","P0C0L5","co"
"P01717","P06681","co"
"P01718","P0C0L4","co"
"P01718","P06681","co"
"P01718","P0C0L5","co"
"P28300","P02452","co"
"P28300","P08123","co"
"P10253","P46976","co"
"P10253","O15488","co"
"P01703","P0C0L5","co"
"P01703","P0C0L4","co"
"P01703","P06681","co"
"P01709","P0C0L4","co"
"P01709","P0C0L5","co"
"P01709","P06681","co"
"P01705","P06681","co"
"P01705","P0C0L5","co"
"P01705","P0C0L4","co"
"P80748","P06681","co"
"P80748","P0C0L5","co"
"P80748","P0C0L4","co"
"O00187","P0C0L5","co"
"O00187","P06681","co"
"O00187","P0C0L4","co"
"P01699","P0C0L5","co"
"P01699","P06681","co"
"P01699","P0C0L4","co"
"P01704","P06681","co"
"P01704","P0C0L4","co"
"P01704","P0C0L5","co"
"P04211","P0C0L4","co"
"P04211","P0C0L5","co"
"P04211","P06681","co"
"P11226","P06681","co"
"P11226","P0C0L4","co"
"P11226","P0C0L5","co"
"Q7Z4N8","P05997","co"
"Q7Z4N8","Q96A83","co"
"Q7Z4N8","P29400","co"
"Q7Z4N8","P39059","co"
"Q7Z4N8","Q2UY09","co"
"Q7Z4N8","Q9P218","co"
"Q7Z4N8","A6NMZ7","co"
"Q7Z4N8","Q99715","co"
"Q7Z4N8","P25940","co"
"Q7Z4N8","Q5TAT6","co"
"Q7Z4N8","P02461","co"
"Q7Z4N8","P13942","co"
"Q7Z4N8","P12107","co"
"Q7Z4N8","Q07092","co"
"Q7Z4N8","Q8NFW1","co"
"Q7Z4N8","Q03692","co"
"Q7Z4N8","P12109","co"
"Q7Z4N8","Q9BXS0","co"
"Q7Z4N8","P02458","co"
"Q7Z4N8","P12110","co"
"Q7Z4N8","Q86Y22","co"
"Q7Z4N8","Q96P44","co"
"Q7Z4N8","Q01955","co"
"Q7Z4N8","P39060","co"
"Q7Z4N8","P27658","co"
"Q7Z4N8","Q14031","co"
"Q7Z4N8","P07237","co"
"Q7Z4N8","P20908","co"
"Q7Z4N8","P02462","co"
"Q7Z4N8","Q14993","co"
"Q7Z4N8","P25067","co"
"Q7Z4N8","Q9UMD9","co"
"Q7Z4N8","Q02388","co"
"Q7Z4N8","P12111","co"
"Q7Z4N8","Q17RW2","co"
"Q7Z4N8","Q14055","co"
"Q7Z4N8","P53420","co"
"Q7Z4N8","Q14050","co"
"Q7Z4N8","P08572","co"
"Q7Z4N8","P02452","co"
"Q7Z4N8","Q05707","co"
"Q7Z4N8","Q8IZC6","co"
"Q7Z4N8","P20849","co"
"Q7Z4N8","A8TX70","co"
"Q7Z4N8","P08123","co"
"O15460","P02461","co"
"O15460","Q14993","co"
"O15460","P39059","co"
"O15460","Q01955","co"
"O15460","P12111","co"
"O15460","Q9UMD9","co"
"O15460","Q96P44","co"
"O15460","P20908","co"
"O15460","P08572","co"
"O15460","P13942","co"
"O15460","P39060","co"
"O15460","P12107","co"
"O15460","Q99715","co"
"O15460","Q05707","co"
"O15460","P27658","co"
"O15460","P02462","co"
"O15460","P02458","co"
"O15460","Q14055","co"
"O15460","A6NMZ7","co"
"O15460","P02452","co"
"O15460","P53420","co"
"O15460","Q9P218","co"
"O15460","Q96A83","co"
"O15460","Q8NFW1","co"
"O15460","P25940","co"
"O15460","P29400","co"
"O15460","Q02388","co"
"O15460","Q14050","co"
"O15460","Q86Y22","co"
"O15460","P08123","co"
"O15460","Q2UY09","co"
"O15460","P12109","co"
"O15460","Q03692","co"
"O15460","Q14031","co"
"O15460","Q9BXS0","co"
"O15460","P07237","co"
"O15460","Q8IZC6","co"
"O15460","P12110","co"
"O15460","P05997","co"
"O15460","Q17RW2","co"
"O15460","Q07092","co"
"O15460","P25067","co"
"O15460","P20849","co"
"O15460","A8TX70","co"
"O15460","Q5TAT6","co"
"P29120","P01189","co"
"P13674","A8TX70","co"
"P13674","Q5TAT6","co"
"P13674","P12107","co"
"P13674","Q14031","co"
"P13674","P05997","co"
"P13674","Q01955","co"
"P13674","Q8NFW1","co"
"P13674","Q03692","co"
"P13674","Q05707","co"
"P13674","P02462","co"
"P13674","Q17RW2","co"
"P13674","P13942","co"
"P13674","P39059","co"
"P13674","Q9BXS0","co"
"P13674","P27658","co"
"P13674","P53420","co"
"P13674","Q9P218","co"
"P13674","P25940","co"
"P13674","P12111","co"
"P13674","P39060","co"
"P13674","Q14993","co"
"P13674","Q14050","co"
"P13674","P25067","co"
"P13674","A6NMZ7","co"
"P13674","Q07092","co"
"P13674","P02461","co"
"P13674","P02452","co"
"P13674","P02458","co"
"P13674","Q8IZC6","co"
"P13674","P08123","co"
"P13674","P29400","co"
"P13674","Q86Y22","co"
"P13674","Q96P44","co"
"P13674","P12110","co"
"P13674","Q02388","co"
"P13674","P08572","co"
"P13674","P07237","co"
"P13674","P20908","co"
"P13674","P12109","co"
"P13674","P20849","co"
"P13674","Q96A83","co"
"P13674","Q99715","co"
"P13674","Q2UY09","co"
"P13674","Q14055","co"
"P13674","Q9UMD9","co"
"P07237","Q14031","co"
"P07237","Q2UY09","co"
"P07237","Q14050","co"
"P07237","Q96A83","co"
"P07237","Q9UMD9","co"
"P07237","Q96P44","co"
"P07237","P53420","co"
"P07237","P08572","co"
"P07237","Q86Y22","co"
"P07237","P13942","co"
"P07237","P12107","co"
"P07237","P05997","co"
"P07237","Q03692","co"
"P07237","P12109","co"
"P07237","P27658","co"
"P07237","P02458","co"
"P07237","A6NMZ7","co"
"P07237","P39059","co"
"P07237","P29400","co"
"P07237","Q14993","co"
"P07237","Q01955","co"
"P07237","P12111","co"
"P07237","P20849","co"
"P07237","Q17RW2","co"
"P07237","Q8IZC6","co"
"P07237","P25067","co"
"P07237","Q5TAT6","co"
"P07237","P02462","co"
"P07237","P12110","co"
"P07237","P08123","co"
"P07237","Q99715","co"
"P07237","P02461","co"
"P07237","A8TX70","co"
"P07237","P02452","co"
"P07237","Q05707","co"
"P07237","Q02388","co"
"P07237","Q8NFW1","co"
"P07237","P39060","co"
"P07237","Q9BXS0","co"
"P07237","Q9P218","co"
"P07237","P20908","co"
"P07237","Q14055","co"
"P07237","Q07092","co"
"P07237","P25940","co"
"P15735","P06737","co"
"Q16816","P11217","co"
"P00797","P01019","co"
"Q9NV23","P49327","co"
"P07478","P14780","co"
"P07477","P14780","co"
